test_acc,precision,recall,f1,auc,confusion_matrix,train_time
0.5407819011708672,0.7966101694915254,0.020008514261387826,0.03903654485049834,0.9809028915254614,"[[2678, 12], [2302, 47]]",10.027492046356201
