test_acc,precision,recall,f1,auc,confusion_matrix,train_time
0.9968644572335781,0.9993997084298087,0.9938597987378475,0.9966220549878138,0.9999276612556611,"[[13462, 7], [72, 11654]]",3.0004489421844482
